Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,SL,γ,γw
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,5.0,1.524,1.5,2.0,3.0,3.0,6.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,4.896,,,,,0.97714,0.230630184417441,0.22577507495936,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,10.0,3.048,1.5,2.0,3.0,5.0,8.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,6.096150512575635,,,,,0.95428,0.3087649967609352,0.2619341280574426,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,15.0,4.572,1.5,2.0,3.0,3.0,6.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,3.9877234167755033,,,,,0.93142,0.3438786594334934,0.1985268243354352,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,20.0,6.096,1.5,6.0,11.0,14.0,25.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,17.723929950864967,,,,,0.90856,0.3608919997995087,0.6228955975845093,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,25.0,7.62,1.5,13.0,15.0,20.0,35.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,22.7170276034494,,,,,0.8857,0.368593090603557,0.7849067592817504,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,3,30.0,9.144,1.5,23.0,22.0,28.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,5.0,1.524,1.5,1.0,2.0,3.0,5.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,4.08,,,,,0.97714,0.230630184417441,0.20129062912,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,10.0,3.048,1.5,1.0,0.0,1.0,1.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,0.7620188140719544,,,,,0.95428,0.3087649967609352,0.1025178813415537,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,15.0,4.572,1.5,3.0,3.0,4.0,7.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,4.652343986238087,,,,,0.93142,0.3438786594334934,0.2184556864663218,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,20.0,6.096,1.5,9.0,15.0,17.0,32.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,22.68663033710716,,,,,0.90856,0.3608919997995087,0.7839058617692332,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,25.0,7.62,1.5,14.0,27.0,23.0,50.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,32.45289657635629,,,,,0.8857,0.368593090603557,1.1157196112979455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Sushanta Suthdradar, Baraikuna, 03.01.2022(03)",,2,30.0,9.144,1.5,16.0,22.0,28.0,50.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,30.107887797951665,,,,,0.86284,0.370873418877385,1.034077698378206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,15.0,4.572,1.5,2.0,3.0,7.0,10.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,6.646205694625839,,,,,0.93142,0.3438786594334934,0.2785673252506069,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,20.0,6.096,1.5,10.0,18.0,22.0,40.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,28.358287921383944,,,,,0.90856,0.3608919997995087,0.9740057247590108,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,25.0,7.62,1.5,1.0,1.0,2.0,3.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.9471737945813767,,,,,0.8857,0.368593090603557,0.1376595778096206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,30.0,9.144,1.5,1.0,1.0,1.0,2.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,1.2043155119180666,,,,,0.86284,0.370873418877385,0.1156152886713432,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,35.0,10.668,1.5,1.0,1.0,2.0,3.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,1.6924396327863134,,,,,0.83998,0.3697212971943633,0.1300936887377463,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,40.0,12.192,1.5,1.0,1.0,2.0,3.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,1.5975903556385336,,,,,0.8171200000000001,0.3662585708656592,0.1272783458057224,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,45.0,13.716,1.5,3.0,5.0,3.0,8.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,4.045564677648539,,,,,0.79426,0.3611662356041414,0.2002591285567287,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,50.0,15.24,1.5,15.0,10.0,10.0,20.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,9.650951218630436,,,,,0.7714,0.3548816161616161,0.3701394948128455,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,55.0,16.764,1.5,8.0,18.0,22.0,40.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,18.492502323607397,,,,,0.74854,0.3476984041718767,0.6475294020106287,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,1,60.0,18.288,1.5,15.0,23.0,27.0,50.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,22.221337672369177,,,,,0.72568,0.3398211515800116,0.7686081527216485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,5.0,1.524,1.5,1.0,1.0,2.0,3.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,2.448,,,,,0.97714,0.230630184417441,0.15255530196992,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,15.0,4.572,1.5,1.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,20.0,6.096,1.5,1.0,1.0,1.0,2.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,1.4179143960691971,,,,,0.90856,0.3608919997995087,0.1219477917140401,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,25.0,7.62,1.5,1.0,1.0,1.0,2.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.2981158630542515,,,,,0.8857,0.368593090603557,0.118395565492803,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,30.0,9.144,1.5,1.0,1.0,1.0,2.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,1.2043155119180666,,,,,0.86284,0.370873418877385,0.1156152886713432,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,35.0,10.668,1.5,1.0,1.0,1.0,2.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,1.128293088524209,,,,,0.83998,0.3697212971943633,0.1133626363889293,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,40.0,12.192,1.5,1.0,1.0,1.0,2.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,1.065060237092356,,,,,0.8171200000000001,0.3662585708656592,0.1114894197094288,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,45.0,13.716,1.5,7.0,4.0,2.0,6.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,3.034173508236404,,,,,0.79426,0.3611662356041414,0.1700248163810497,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,50.0,15.24,1.5,4.0,2.0,4.0,6.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,2.895285365589131,,,,,0.7714,0.3548816161616161,0.165882092290876,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,55.0,16.764,1.5,8.0,15.0,20.0,35.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,16.180939533156472,,,,,0.74854,0.3476984041718767,0.5737573974408647,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,3,60.0,18.288,1.5,15.0,22.0,28.0,50.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,22.221337672369177,,,,,0.72568,0.3398211515800116,0.7686081527216485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,5.0,1.524,1.5,1.0,2.0,2.0,4.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,3.264,,,,,0.97714,0.230630184417441,0.17688484306944,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,10.0,3.048,1.5,1.0,1.0,1.0,2.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,1.5240376281439088,,,,,0.95428,0.3087649967609352,0.1250957965437481,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,15.0,4.572,1.5,2.0,3.0,8.0,11.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,7.310826264088422,,,,,0.93142,0.3438786594334934,0.2987172382578532,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,20.0,6.096,1.5,1.0,1.0,2.0,3.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.126871594103796,,,,,0.90856,0.3608919997995087,0.1430010399094202,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,25.0,7.62,1.5,1.0,1.0,1.0,2.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.2981158630542515,,,,,0.8857,0.368593090603557,0.118395565492803,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,30.0,9.144,1.5,1.0,1.0,2.0,3.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,1.8064732678771,,,,,0.86284,0.370873418877385,0.1334797480877755,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,35.0,10.668,1.5,1.0,1.0,1.0,2.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,1.128293088524209,,,,,0.83998,0.3697212971943633,0.1133626363889293,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,40.0,12.192,1.5,1.0,1.0,2.0,3.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,1.5975903556385336,,,,,0.8171200000000001,0.3662585708656592,0.1272783458057224,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,45.0,13.716,1.5,4.0,10.0,7.0,17.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,8.596824940003145,,,,,0.79426,0.3611662356041414,0.3378733757459654,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,50.0,15.24,1.5,10.0,10.0,8.0,18.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,8.685856096767392,,,,,0.7714,0.3548816161616161,0.3405925510646542,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,55.0,16.764,1.5,8.0,15.0,25.0,40.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,18.492502323607397,,,,,0.74854,0.3476984041718767,0.6475294020106287,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Mirabazar, Sylhet, 01.01.2022(03)",,2,60.0,18.288,1.5,17.0,24.0,26.0,50.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,22.221337672369177,,,,,0.72568,0.3398211515800116,0.7686081527216485,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,5.0,1.524,1.5,5.0,7.0,10.0,17.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,13.872,,,,,0.97714,0.230630184417441,0.5009861688524799,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,10.0,3.048,1.5,3.0,7.0,8.0,15.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,11.430282211079316,,,,,0.95428,0.3087649967609352,0.4249665754605592,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,15.0,4.572,1.5,2.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,20.0,6.096,1.5,1.0,1.0,1.0,2.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,1.4179143960691971,,,,,0.90856,0.3608919997995087,0.1219477917140401,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,25.0,7.62,1.5,1.0,1.0,2.0,3.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,1.9471737945813767,,,,,0.8857,0.368593090603557,0.1376595778096206,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,30.0,9.144,1.5,1.0,2.0,2.0,4.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,2.4086310238361333,,,,,0.86284,0.370873418877385,0.1513833780840755,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,35.0,10.668,1.5,2.0,3.0,4.0,7.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,3.949025809834732,,,,,0.83998,0.3697212971943633,0.1973680787498873,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,40.0,12.192,1.5,3.0,5.0,7.0,12.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,6.390361422554134,,,,,0.8171200000000001,0.3662585708656592,0.2708259833801233,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,45.0,13.716,1.5,5.0,10.0,15.0,25.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,12.642389617651686,,,,,0.79426,0.3611662356041414,0.4625874939046121,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,50.0,15.24,1.5,7.0,13.0,17.0,30.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,14.476426827945652,,,,,0.7714,0.3548816161616161,0.5199504937404132,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,1,55.0,16.764,1.5,10.0,18.0,22.0,40.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,18.492502323607397,,,,,0.74854,0.3476984041718767,0.6475294020106287,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,5.0,1.524,1.5,2.0,7.0,7.0,14.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,11.424,,,,,0.97714,0.230630184417441,0.42477217460224,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,10.0,3.048,1.5,3.0,6.0,7.0,13.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,9.906244582935408,,,,,0.95428,0.3087649967609352,0.3779775442655879,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,15.0,4.572,1.5,2.0,2.0,3.0,5.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,3.3231028473129194,,,,,0.93142,0.3438786594334934,0.1786499629621812,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,20.0,6.096,1.5,1.0,1.0,2.0,3.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.126871594103796,,,,,0.90856,0.3608919997995087,0.1430010399094202,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,25.0,7.62,1.5,1.0,2.0,2.0,4.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,2.596231726108503,,,,,0.8857,0.368593090603557,0.1569693635150592,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,30.0,9.144,1.5,2.0,4.0,4.0,8.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,4.8172620476722665,,,,,0.86284,0.370873418877385,0.2234090117583642,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,35.0,10.668,1.5,3.0,4.0,5.0,9.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,5.07731889835894,,,,,0.83998,0.3697212971943633,0.2312265538787963,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,40.0,12.192,1.5,4.0,5.0,6.0,11.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,5.8578313040079575,,,,,0.8171200000000001,0.3662585708656592,0.2547395423782524,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,45.0,13.716,1.5,3.0,3.0,4.0,7.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,3.539869092942472,,,,,0.79426,0.3611662356041414,0.1851271744149369,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,50.0,15.24,1.5,4.0,6.0,7.0,13.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,6.273118292109784,,,,,0.7714,0.3548816161616161,0.2672812507999925,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,55.0,16.764,1.5,6.0,8.0,12.0,20.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,9.246251161803697,,,,,0.74854,0.3476984041718767,0.357733395788989,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,3,60.0,18.288,1.5,8.0,14.0,18.0,32.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,14.221656110316273,,,,,0.72568,0.3398211515800116,0.5119496167247882,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,5.0,1.524,1.5,5.0,7.0,8.0,15.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,12.24,,,,,0.97714,0.230630184417441,0.4500732262399999,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,10.0,3.048,1.5,4.0,7.0,7.0,14.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,10.668263397007363,,,,,0.95428,0.3087649967609352,0.4014292600760392,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,15.0,4.572,1.5,2.0,2.0,3.0,5.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,3.3231028473129194,,,,,0.93142,0.3438786594334934,0.1786499629621812,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,20.0,6.096,1.5,2.0,2.0,2.0,4.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,2.8358287921383947,,,,,0.90856,0.3608919997995087,0.1641093012861408,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,25.0,7.62,1.5,2.0,3.0,3.0,6.0,137.16,77.12279999999998,0.6,1.0,1.0,0.95,1.1386981254861857,3.8943475891627535,,,,,0.8857,0.368593090603557,0.19573111611683,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,30.0,9.144,1.5,2.0,3.0,4.0,7.0,164.592,89.60436000000001,0.6,1.0,1.0,0.95,1.0564171157176023,4.215104291713233,,,,,0.86284,0.370873418877385,0.2053389954973876,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,35.0,10.668,1.5,3.0,6.0,8.0,14.0,192.02400000000003,102.08592000000002,0.6,1.0,1.0,0.95,0.989730779407201,7.898051619669464,,,,,0.83998,0.3697212971943633,0.316569345925956,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,40.0,12.192,1.5,3.0,5.0,8.0,13.0,219.456,114.56748,0.6,1.0,1.0,0.95,0.9342633658704876,6.922891541100313,,,,,0.8171200000000001,0.3662585708656592,0.2869488375787357,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,45.0,13.716,1.5,3.0,3.0,5.0,8.0,246.88800000000003,127.04904000000002,0.6,1.0,1.0,0.95,0.8871852363264341,4.045564677648539,,,,,0.79426,0.3611662356041414,0.2002591285567287,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,50.0,15.24,1.5,3.0,5.0,6.0,11.0,274.32,139.5306,0.6,1.0,1.0,0.95,0.8465746683009155,5.30802317024674,,,,,0.7714,0.3548816161616161,0.2381686671943956,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,55.0,16.764,1.5,5.0,7.0,10.0,17.0,301.752,152.01216,0.6,1.0,1.0,0.95,0.8110746633161139,7.859313487533143,,,,,0.74854,0.3476984041718767,0.31539025113692,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Nurul Islam, Nobigonj, Hobigonj, 14.03.2022(03)",,2,60.0,18.288,1.5,7.0,13.0,17.0,30.0,329.184,164.49372000000002,0.6,1.0,1.0,0.95,0.7796960586796202,13.332802603421504,,,,,0.72568,0.3398211515800116,0.4841183348064888,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammed Abdul Mossobir Miah, Moulvibazar, 13.03.2022(03)",,1,5.0,1.524,1.5,1.0,1.0,1.0,2.0,27.432,27.19656,0.6,1.0,1.0,0.8,1.7,1.632,,,,,0.97714,0.230630184417441,0.12829959098368,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammed Abdul Mossobir Miah, Moulvibazar, 13.03.2022(03)",,1,10.0,3.048,1.5,2.0,2.0,2.0,4.0,54.864,39.67812000000001,0.6,1.0,1.0,0.8,1.5875391959832383,3.048075256287817,,,,,0.95428,0.3087649967609352,0.1704395949034212,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammed Abdul Mossobir Miah, Moulvibazar, 13.03.2022(03)",,1,15.0,4.572,1.5,2.0,2.0,2.0,4.0,82.29599999999999,52.15968,0.6,1.0,1.0,0.8,1.3846261863803828,2.658482277850335,,,,,0.93142,0.3438786594334934,0.158823797561977,,3.5316,9.81,7.5,1.0,,18.0,9.81
"Muhammed Abdul Mossobir Miah, Moulvibazar, 13.03.2022(03)",,1,20.0,6.096,1.5,12.0,9.0,4.0,13.0,109.728,64.64124000000001,0.6,1.0,1.0,0.95,1.2437845579554363,9.216443574449782,,,,,0.90856,0.3608919997995087,0.3568205601131178,,3.5316,9.81,7.5,1.0,,18.0,9.81
